0,0 VDA Information Security Assessment (DE),,,,,,,
,,,"Level 2:  Gemanagt 
- Es wurde ermittelt welche Dienste zur Übertragung verwendet werden (z.B. E-Mail, Instant Messaging, EDI, Web-Meeting). 
- Für den elektronischen Austausch von Informationen sind Regelungen und Verfahren, gemäß den Vorgaben aus der Datenklassifikation, im Unternehmen definiert und kommuniziert. 
- Diese beinhalten Überlegungen :
    - zum Schutz vor unberechtigtem Zugriff auf die Nachrichten
    - zur Sicherstellung der korrekten Adressen und des korrekten Transports der Nachricht
    - zu rechtlichen Vorgaben wie z.B. die Verwendung von digitalen Signaturen
    - zur Verfügbarkeit und Zuverlässigkeit des Dienstes
    - zur Erteilung von Genehmigungen für die Verwendung von externen Diensten
      (z.B. Instant Messaging, Web Meeting, Web-Mail)
    - zur Verwendung von starker Authentisierung bei Zugriffen aus öffentlichen Netzen 
- Der elektronische Datenaustausch findet je nach Vertraulichkeitsstufe durch verschlüsselte Objekte (z.B. E-Mail, E-Mail Anhänge (PGP, S/Mime))  und / oder mit verschlüsselten Medien statt (z.B. ENX, VPN, verschlüsselte WAN-Verbindungen (HTTPS, SFTP, TLS) ).
- Für den Prozess zum elektronischen Austausch von Informationen sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zum elektronischen Austausch von Informationen ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der in Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werde Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.16,10.16 Überwachung: Protokollierung,3,(Referenz zu ISO 27002: Control 10.10.4),1,1,,2,3
,,,,,,,,
,,,<h1>Wie werden die Aktivitäten von Systemadministratoren und Operatoren auf kritischen Systemen protokolliert?</h1>,,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Eine Protokollierung der Aktivitäten von Systemadministratoren und Betreibern für kritische Systeme findet nicht statt.",,,,,
,,,"Level 1:  Durchgeführt
- Bei einzelnen Systemen werden die Aktivitäten protokolliert, aber nicht ausgewertet.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Mittels einer Risikoanalyse wurde ermittelt auf welchen Systemen eine Protokollierung notwendig ist.
- Auf den ermittelten Systemen werden die Aktivitäten von Systemadministratoren und Operatoren protokolliert.
- Die Protokolle der Aktivitäten werden regelmäßig auf Regelverstöße überprüft.
- Verstöße werden nach einem definierten Meldeverfahren an die zuständige Stelle (CERT) gemeldet.
- Für den Prozess der Protokollierung der Aktivitäten von Systemadministratoren sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess der Protokollierung der Aktivitäten von Systemadministratoren ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der in Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werde Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
10.17,10.17 Überwachung: Gesetzliche Aufbewahrungsfristen ,3,"(Referenz zu ISO 27002: Control 10.10.1, 10.10.2, 10.10.3 und 10.10.5)",1,1,,2,3
,,,,,,,,
,,,"<h1>In wie weit sind Prozesse definiert und umgesetzt, die die gesetzlichen Anforderungen an die Überwachung und Protokollierung der Nutzung von Informationssystemen erfüllen?</h1>",,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es findet keine Überwachung und Protokollierung statt.",,,,,
,,,"Level 1:  Durchgeführt
- Auf einzelnen Systemen wird die Nutzung überwacht und protokolliert.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Die betrieblichen und gesetzlichen Anforderungen (z.B. Aufbewahrungsfristen, Schutz des Persönlichkeitsrechts) wurden ermittelt.
- Es sind Regelungen mit den betrieblichen und gesetzlichen Anforderungen für die Überwachung und Protokollierung definiert.
- Ein zentraler Prozess zur Überwachung der Nutzung von Informationssystemen ist definiert und dokumentiert.
- Die Überwachung der Nutzung von Informationssystemen wird durch System-Management-Software unterstützt.
- Für den Prozess zur Überwachung und Protokollierung der Nutzung von Informationssystemen sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der Prozess zur Überwachung und Protokollierung der Nutzung von Informationssystemen ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden (z.B. Compliance Management)
- Der in Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses beschreiben
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet
- Abgeleitet aus den Kennzahlen werde Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
11,11 Access Control,,,,,,,
11.1,11.1 Benutzer Registrierung ,3,(Referenz zu ISO 27002: Control 11.2.1),2,2,,2,3
,,,,,,,,
,,,"<h1>In wie weit besteht ein Antragsverfahren zur Registrierung, Änderung und Löschung von Benutzern, um Zugriff zu allen Informationssystemen und -diensten zu gewähren, zu ändern bzw. aufzuheben?</h1>",,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig  
- Es ist kein Antragsverfahren zur Registrierung, Änderung und Löschung von Benutzern vorhanden.",,,,,
,,,"Level 1:  Durchgeführt
- Es bestehen einzelne Antragsverfahren für Benutzer für die IT-Systeme.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Ein zentrales Antragsverfahren zur Registrierung, Änderung und Löschung von Benutzern ist implementiert und umfasst alle IT-Systeme
- Im Antragsverfahren sind folgende Punkte enthalten:
   - Verwendung einer eindeutigen Benutzerkennung
   - Freigabe des Antrags durch den Systemeigentümer
   - Überprüfen der Übereinstimmung von Berechtigung und Aufgabengebiet
   - Entzug der Berechtigungen von Dienstleistern nach Beendigung der Aufgabe
   - Unmittelbarer Entzug der Berechtigungen eines Anwenders nach dessen Wechsel in eine andere Abteilung oder nach dem Verlassen der Firma 
   - Dokumentation der vergebenen Berechtigungen.
- Es existiert ein Prozess zur Vergabe von eindeutigen Benutzerkennungen.
- Für den Prozess der Antragsverfahren für Benutzer sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess des Antragsverfahren für Benutzer ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses zu beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
11.2,11.2 Rechte Management ,3,(Referenz zu ISO 27002: Control 11.2.2 und 11.2.4),1,1,,2,3
,,,,,,,,
,,,<h1>Wie werden Anwender- als auch Administratoren- Rechte im jeweiligen Anwendungsfall gewährt und überprüft?</h1>,,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es findet keine dediziert Vergabe und keine regelmäßige Überwachung der Zugriffsrechte statt.",,,,,
,,,"Level 1:  Durchgeführt
- Die Vergabe von Rechten erfolgt dediziert.
- Nur eine allgemeine Kontrolle wird durchgeführt.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Bei der Vergabe von Rechten werden folgende Punkte beachtet:
   - die Systeme sind identifiziert
   - Rechte werden nur bei Bedarf vergeben
   - die Vergabe von Berechtigungen wird dokumentiert
- Bei der Überprüfung der vergebenen Rechte wird folgendes beachtet:
   - kürzere Intervalle der Überprüfungen bei kritischen Zugriffsrechten
   - Berücksichtigung von Veränderungen des Aufgabengebietes der Anwender
   - regelmäßige Durchführung der Überprüfung
   - Dokumentation der Überprüfung
- Für den Prozess zur Vergabe und Prüfung von Zugriffsrechten sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zur Vergabe und Prüfung von Zugriffsrechten ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses zu beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
11.3,11.3 Passwort-Regeln für Anwender ,3,(Referenz zu ISO 27002: Control 11.3.1),1,1,,2,3
,,,,,,,,
,,,<h1>In wie weit gibt es verbindliche Regeln für den Anwender zur Erstellung und den Umgang mit Passwörtern?</h1>,,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es sind keine Regeln zum Umgang mit persönlichen Passwörtern definiert.",,,,,
,,,"Level 1:  Durchgeführt
- Es sind Regeln zum Umgang mit persönlichen Passwörtern definiert und veröffentlicht.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Die Richtlinie beinhaltet die Anforderungen an die Verwendung von persönlichen Passwörter:
   - Intervall zum Wechseln der Passwörter
   - temporäre Passwörter sind nach dem ersten Anmelden zu ändern
   - die Weitergabe von Passwörtern ist zu verbieten
   - geschäftliche und private Passwörter müssen getrennt werden
   - keine Speicherung von unverschlüsselten Passwörtern
   - Vorgehensweise für die Erstellung eines sicheren Passwortes ist definiert
- Die Richtlinie gilt verbindlich für alle Anwender auf allen IT-Systemen.
- Für den Prozess zur Erstellung einer Richtlinie zum Umgang mit persönlichen Passwörtern sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zur Erstellung einer Richtlinie zur Erstellung und den Umgang mit persönlichen Passwörtern ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses zu beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
11.4,11.4 Komplexität und Zustellung von Passwörtern,3,(Referenz zu ISO 27002: Control 11.2.3),1,1,,2,3
,,,,,,,,
,,,<h1>In wie weit ist der Aufbau und Komplexitätsgrad von Passwörtern in Systemen definiert und gibt es Regeln für den Umgang und der Zustellung von Passwörtern an die Anwender?</h1>,,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es sind keine Regel zum Aufbau und der Komplexität von Passwörtern in Systemen vorhanden.
- Es sind keine Regeln für den Umgang und der Zustellung von Passwörtern an die Benutzer vorhanden.",,,,,
,,,"Level 1:  Durchgeführt
- Es sind Regeln zum Aufbau und der Komplexität von Passwörter in Systemen etabliert, aber nicht systematisch oder vollständig.
- Es sind Regeln für den Umgang und der Zustellung von Passwörtern an die Benutzer vorhanden, aber nicht systematisch oder vollständig.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Die Richtlinie beinhaltet die Anforderungen zur Komplexität der Passwörter in Systemen:
   - Länge der Passwörter
   - Gebrauch der Kombination von den definierten Merkmalen
   - keine Verwendung von Wörtern und aufeinander folgenden Zahlen oder Buchstaben
   - keine Wiederverwendung von Passwörtern (Passworthistorie)
- Die Richtlinie beinhaltet die Anforderungen für den Umgang und der Zustellung von Passwörtern an die Benutzer
   - bevor ein Benutzer ein neues Passwort, ein Ersatzpasswort oder ein temporäres Passwort erhält ist dessen Identität zu überprüfen
   - sichere Übergabe der temporäre Passwörter an die Benutzer
   - temporäre Passwörter müssen für jeden Benutzer einmalig und nicht erratbar sein
   - Benutzer müssen den Empfang von Passwörtern bestätigen
   - Passwörter dürfen niemals ungeschützt auf Computersystemen gespeichert werden
   - Standardpasswörter der Hersteller sind nach der Installation von Systemen oder Software zu ändern
- Die Richtlinie besitzt Gültigkeit für alle IT-Systeme und alle beteiligte Personen.
- Die Vorgaben der Richtlinie sind in allen IT-Systemen umgesetzt und allen beteiligten Personen bekannt. 
- Für den Prozess zur Erstellung einer Richtlinie zum Aufbau und der Komplexität von Passwörtern in Systemen und den Umgang und der Zustellung von Passwörtern an die Benutzer sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zur Erstellung einer Richtlinie zum Aufbau und Komplexitätsgrad von Passwörtern, und dem Umgang und der Zustellung von Passwörtern an die Anwender ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses zu beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
11.5,11.5 Clean Desk und Clear Screen Richtlinie,3,(Referenz zu ISO 27002: Control 11.3.3),1,1,,2,3
,,,,,,,,
,,,<h1>Welche Vorgaben zum Umgang mit Geräten und Dokumenten beim Verlassen des Arbeitsplatzes gibt es?</h1>,,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es gibt keine Vorgaben zum ""Grundsatz des aufgeräumten Schreibtisches und des leeren Bildschirms""",,,,,
,,,"Level 1:  Durchgeführt
- Es sind Vorgaben bezüglich des ""Grundsatzes des aufgeräumten Schreibtisches und des leeren Bildschirms""  etabliert, aber nicht systematisch oder vollständig.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Die Anforderungen sind unter Berücksichtigung der Klassifikation von Informationen definiert.
- Die Regel mit Vorgaben bezüglich des ""Grundsatzes des aufgeräumten Schreibtisches und des leeren Bildschirms"" berücksichtigt folgende Punkte:
   - vertrauliche  oder geschäftskritische Informationen sind unter Verschluss zu halten
   - Computer und Terminals sind beim Verlassen zu sperren
   - Postsammelstellen und Faxgeräte sind zu schützten
   - die unbefugte Verwendung von Hilfsmitteln (Kopierer, Scanner, Kameras) zur Reproduktion ist zu verhindern
   - vertrauliche oder geschäftskritische Dokumente sind unverzüglich aus den Ausgabegeräten (Drucker, Kopierer) zu entnehmen
- Für den Prozess zum ""Grundsatz des aufgeräumten Schreibtisches und des leeren Bildschirms"" sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zum ""Grundsatz des aufgeräumten Schreibtisches und des leeren Bildschirms"" ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses zu beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
11.6,11.6 Benutzer Authentifizierung für Remote User / Verbindungen ,3,(Referenz zu ISO 27002: Control 11.4.2),1,1,,2,3
,,,,,,,,
,,,<h1>In wie weit sind Regeln und Maßnahmen für den Fernzugriff (Remote Access) auf das Unternehmensnetz definiert und umgesetzt?</h1>,,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig  
- Es sind keine Regeln/Maßnahmen für den Fernzugriff auf das Unternehmensnetzwerk definiert und umgesetzt.",,,,,
,,,"Level 1:  Aufgeführt
- Für einzelne Möglichkeiten des Fernzugriffs sind Maßnahmen zur Authentisierung umgesetzt.
  Die Vorgehensweise ist weder strukturiert noch organisiert.",,,,,
,,,"Level 2:  Gemanagt
- Die Sicherheitsanforderungen für den Fernzugriff auf das Unternehmensnetzwerk wurden ermittelt.
- Es sind Regelungen erstellt, welche die Sicherheitsanforderungen definieren.
- Die Regelungen umfassen mindestens folgende Anforderungen:
   - Vorgaben für die Authentifikation der Nutzer
   - Vorgaben für Hardware
   - Vorgaben für Schutzsoftware und deren Aktualität
   - Vorgaben für Software (z.B. Betriebssystem, Applikationen) und deren Aktualität
- Die sich aus den Sicherheitsanforderungen ergebenden Maßnahmen sind umgesetzt.  
- Für den Prozess zur Authentisierung des Remote Zugriffs sind Verantwortliche benannt.
- Den Prozessverantwortlichen stehen ausreichend Ressourcen zur Verfügung.
- Der in Level 2 beschriebene Prozess ist in allen Punkten dokumentiert.",,,,,
,,,"Level 3:  Etabliert
- Der im Level 2 beschriebene Prozess zur Authentisierung des Remote Zugriffs ist ganzheitlich im Unternehmen definiert und umgesetzt.
- Der Prozess ist über standardisierte Schnittstellen in andere zentrale Prozesse des Unternehmens eingebunden.
- Der bis Level 3 beschriebene Prozess ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 4:  Vorhersehbar
- Für den in Level 3 beschriebenen Prozess werden Kennzahlen definiert und gemessen, welche die Effektivität und Wirksamkeit des Prozesses zu beschreiben.
- Aus diesen Kennzahlen werden Ziele zur Verbesserung der Effektivität und Wirksamkeit abgeleitet.
- Abgeleitet aus den Kennzahlen werden Korrekturmaßnahmen durchgeführt, um die zuvor definierten Ziele zu erreichen.
- Das in Level 4 beschriebene Verfahren ist, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,"Level 5:  Optimierend
- Es werden, zusätzlich zu Level 4, Projekte mit eigenen Ressourcen (Personal und Budget) gestartet, um den Prozess fortwährend zu optimieren.
- In diesen Projekten werden weitere Ziele zur Verbesserung definiert, welche sich jedoch explizit an den Unternehmenszielen ausrichten.
- Die identifizierten Verbesserungen werden getestet, umgesetzt und sind, gemäß einem im Unternehmen standardisierten Dokumentationsverfahren, dokumentiert.",,,,,
,,,,,,,,
11.7,11.7 Schutz von Konfigurationsports und Fernüberwachung ,3,(Referenz zu ISO 27002: Control 11.4.4),1,1,,2,3
,,,,,,,,
,,,<h1>In wie weit wird der netzwerktechnische Zugriff auf Diagnose- und Konfigurationsports von Systemen und Infrastrukturkomponenten überwacht?</h1>,,,,,
,,,,,,,,
,,,Geben Sie den Reifegrad-Level 0-5 oder na für not applicable ein.,,,,,
,,,,,,,,
,,,"Level 0:  Unvollständig 
- Es findet keine Überwachung der Diagnose- und Konfigurationsports statt.",,,,,
,,,"Level 1:  Durchgeführt
- Einzelne Diagnose- und Konfigurationsports werden überwacht.
  Die Vorgehensweise ist weder strukturiert noch organisiert",,,,,
